,Unnamed: 0,Name,District,Price,address,loc,lat,long
89,89,"The Merton 2 Rooms 2 Living Rooms
Flat A Higher Floor Block 2",Hong Kong West,"$13.5
M",The Merton Hong Kong,"泓都 The Merton, 堅尼地城 Kennedy Town, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.283339249999997,114.12629856878218
90,90,"On Shing Court
Flat 11 Lower Floor Block A",Sheung Shui / Fanling,"$4
M",On Shing Hong Kong,"安定 On Ting, 屯門鄉事會路 Tuen Mun Heung Sze Wui Road, 屯門市中心 Tuen Mun Town Centre, 屯門中 Tuen Mun Central, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.3876044,113.9751
91,91,"Handsome Court
Flat A Higher Floor Block 7",Tuen Mun,"$7
M",Handsome Hong Kong,"恒順園 Handsome Court, 井頭上村南 Tseng Tau Sheung Tsuen South, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.387491750000002,113.98159431772334
92,92,"Caribbean Coast Phase 4 3 Rooms 2 Living Rooms
Flat H Higher Floor Block 15",Tung Chung,"$12
M",Caribbean Coast Hong Kong,"映灣園 Caribbean Coast, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.29235815,113.94900262786945
93,93,"South Horizons Phase 4 (The Oasis) 2 Rooms 2 Living Rooms
Flat B Higher Floor Block 25",Ap Lei Chau,"$9.98
M",South Horizons (The Oasis) Hong Kong,"海怡半島第4期御庭園 South Horizons Phase 4 - The Oasis, 鴨脷洲 Ap Lei Chau, 南區 Southern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2430384,114.14981428210294
94,94,"Celestial Heights Phase 1 4 Rooms 2 Living Rooms
Flat 35 Higher Floor Celestial Avenue 35",Ho Man Tin,"$39.8
M",Celestial Heights Celestial Avenue Hong Kong,,0.0,0.0
95,95,"Chelsea Court 4 Rooms 2 Living Rooms
Flat C Higher Floor Tower West (B1)",Tsuen Wan,"$14.3
M",Chelsea Tower West Hong Kong,,0.0,0.0
96,96,"Grand Palisades 2 Rooms
Flat F Lower Floor Block 08",Tai Po,"$7.25
M",Grand Palisades Hong Kong,"大埔寶馬山 Grand Palisades, 運頭塘 Wan Tau Tong, 大埔 Tai Po, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.441164899999997,114.17309599506875
97,97,"Luk Yeung Sun Chuen 2 Rooms 2 Living Rooms
Flat 5 Lower Floor Block S",Tsuen Wan,"$7.7
M",Luk Yeung Sun Chuen Hong Kong,"綠楊新邨 Luk Yeung Sun Chuen, 海壩村南台 Hoi Pa Village South Terrace, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.373157900000002,114.12028177325675
98,98,"Bayshore Towers 2 Rooms
Flat E Middle Floor Block 2",Ma On Shan,"$7.5
M",Bayshore Towers Hong Kong,"海栢花園 Bayshore Towers, 馬鞍山市中心 Ma On Shan Town Centre, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.425423600000002,114.23137218010031
99,99,"Grand Del Sol 2 Rooms
Flat C Higher Floor Block 01",Yuen Long,"$6.88
M",Grand Del Sol Hong Kong,"朗晴居 Grand Del Sol, 下攸田村 Ha Yau Tin Tsuen, 大旗嶺村 Tai Kei Leng Village, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.4394049,114.03358366274819
100,100,"Laguna Verde Villa Verde 2 Rooms 1 Living Room
Flat G Lower Floor Tower 06",Hung Hom,"$10.5
M",Verde Villa Verde Tower Hong Kong,,0.0,0.0
101,101,"Metro Harbour View Phase 1
Flat C Higher Floor Block 06",Tai Kok Tsui,"$10
M",Metro Harbour View Hong Kong,"港灣豪庭 Metro Harbour View, 8, 福利街 Fuk Lee Street, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32450885,114.16043743569773
102,102,"Kwong Fung Terrace 2 Rooms
Flat B Higher Floor Block 2",Hong Kong West,"$10.8
M",Kwong Fung Terrace Hong Kong,"廣豐臺 Kwong Fung Terrace, 石塘咀 Shek Tong Tsui, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28604765,114.13862901928493
103,103,"The Reach 3 Rooms 1 Living Room
Flat G Lower Floor Tower 08",Yuen Long,"$8
M",The Reach Tower Hong Kong,"第一座 Tower 1, 十八鄉路 Shap Pat Heung Road, 大旗嶺 Tai Kei Leng, 禮修村 Fraser Village, 大旗嶺村 Tai Kei Leng Village, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.4377681,114.03219031270493
104,104,"The Victoria Towers 2 Rooms 2 Living Rooms
Flat B Middle Floor Block 1",Tsim Sha Tsui,"$21
M",The Victoria Towers Hong Kong,"港景峰 The Victoria Towers, 尖沙咀 Tsim Sha Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3022851,114.16853316182528
105,105,"Rockwin Court 1 Room 2 Living Rooms
Flat G",Happy Valley / Mid-Levels East,"$8.48
M",Rockwin Hong Kong,,0.0,0.0
106,106,"The Palazzo 3 Rooms 2 Living Rooms
Flat B Lower Floor Tower 6",Kau To Shan / Fotan,"$17
M",The Palazzo Tower Hong Kong,,0.0,0.0
107,107,"Dragons Range Court A 2 Rooms
Flat H Middle Floor Tower 1",Kau To Shan / Fotan,"$9.4
M",Dragons Range Tower Hong Kong,,0.0,0.0
108,108,"South Horizons Phase 4 (The Oasis) 3 Rooms 2 Living Rooms
Flat G Higher Floor Block 28",Ap Lei Chau,"$14.3
M",South Horizons (The Oasis) Hong Kong,"海怡半島第4期御庭園 South Horizons Phase 4 - The Oasis, 鴨脷洲 Ap Lei Chau, 南區 Southern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2430384,114.14981428210294
109,109,"Greenery Plaza 3 Rooms
Flat 6 Lower Floor Block C",Tai Po,"$7
M",Greenery Plaza Hong Kong,"翠怡花園 Greenery Plaza, 大埔舊墟 Tai Po Old Market, 大埔 Tai Po, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.45270525,114.16333784434337
110,110,"Bayshore Towers 2 Rooms
Flat F Lower Floor Block 1",Ma On Shan,"$7.3
M",Bayshore Towers Hong Kong,"海栢花園 Bayshore Towers, 馬鞍山市中心 Ma On Shan Town Centre, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.425423600000002,114.23137218010031
111,111,"Festival City Phase 1 3 Rooms 2 Living Rooms
Flat NA Higher Floor Block 3",Shatin,"$11
M",Festival City Hong Kong,"名城 Festival City, 青沙公路 Tsing Sha Highway, 徑口 Keng Hau, 大圍 Tai Wai, 田心 Tin Sam, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.3688294,114.1749912
112,112,"One Homantin 2 Rooms 2 Living Rooms
Flat E Lower Floor Tower 3",Ho Man Tin,"$10.8
M",One Homantin Tower Hong Kong,,0.0,0.0
113,113,"The Papillons 3 Rooms 2 Living Rooms
Flat D Middle Floor Tower 6",Po Lam / Tseung Kwan O Station,"$15
M",The Papillons Tower Hong Kong,,0.0,0.0
114,114,"Lohas Park Hemera 4 Rooms 2 Living Rooms
Flat B Lower Floor Tower 3 R (Amber)",Lohas Park,"$13.4
M",Lohas Park Hemera Tower (Amber) Hong Kong,,0.0,0.0
115,115,"The Pavilia Bay
Flat E Higher Floor Tower 2B",Tsuen Wan,"$7.1
M",The Pavilia Bay Tower Hong Kong,,0.0,0.0
116,116,"Villa Oceania 2 Rooms 2 Living Rooms
Flat E Middle Floor Block 5",Ma On Shan,"$8.98
M",Villa Oceania Hong Kong,"海典居 Villa Oceania, 長徑村 Cheung Kang Village, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.4268554,114.23285911370968
117,117,"University Heights 3 Rooms 2 Living Rooms
Flat E Lower Floor Block 1",Hong Kong West,"$18
M",University Heights Hong Kong,"翰林軒 University Heights, 堅尼地城 Kennedy Town, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2813912,114.13020403883306
118,118,"22-24 Fa Po Street 3 Rooms 2 Living Rooms
Flat C1 Higher Floor",Yau Yat Chuen / Shek Kip Mei,"$23
M",Fa Po Street Hong Kong,"花圃街 Fa Po Street, 花圃別墅 Fa Po Villa, 石硤尾 Shek Kip Mei, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3304024,114.1756508
119,119,"Mantin Heights 2 Rooms 2 Living Rooms
Flat H Higher Floor Block 2",Ho Man Tin,"$13.5
M",Mantin Heights Hong Kong,"皓畋 Mantin Heights, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3184196,114.18213793767669
120,120,"Hong Shing Building 2 Rooms
Flat 7 Higher Floor",Yuen Long,"$3.75
M",Hong Shing Building Hong Kong,"康城大樓 Hong Shing Building, 6, 豐樂里 Fung Lok Lane, 大橋 Tai Kiu, 馬田村 Ma Tin Tsuen, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.443297700000002,114.02488015
121,121,"Yoho Town Phase 1
Flat E Middle Floor Block 9",Yuen Long,"$7.8
M",Yoho Town Hong Kong,"新時代廣場 YOHO Town, 下攸田村 Ha Yau Tin Tsuen, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.4414348,114.03707042692297
122,122,"Chelsea Heights Phase 1 2 Rooms 2 Living Rooms
Flat B Lower Floor Block 3",Tuen Mun,"$6.8
M",Chelsea Heights Hong Kong,"卓爾居 Chelsea Heights, 1, 石排頭徑 Shek Pai Tau Path, 石排頭, 屯門中 Tuen Mun Central, 舊墟村 Kau Hui Village, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.401911849999998,113.97453936339045
123,123,"Lee Bo Building 1 Room 1 Living Room
Flat E Higher Floor",Tuen Mun,"$3.98
M",Lee Bo Building Hong Kong,,0.0,0.0
124,124,"Healey Building
Flat F Lower Floor",Yuen Long,"$3
M",Healey Building Hong Kong,"喜利大廈 Healey Building, 擊壤路 Kik Yeung Road, 大橋 Tai Kiu, 元朗市中心 Yuen Long Town Centre, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.44482445,114.02540773365493
125,125,"The Met. Blossom
Flat A1 Lower Floor Tower 1",Ma On Shan,"$4.2
M",The Met. Blossom Tower Hong Kong,,0.0,0.0
126,126,"Mantin Heights
Flat F Middle Floor Block 2",Ho Man Tin,"$12
M",Mantin Heights Hong Kong,"皓畋 Mantin Heights, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3184196,114.18213793767669
127,127,"Chun Man Court 2 Rooms 2 Living Rooms
Flat 2 Lower Floor Block C( Man Lan House )",Ho Man Tin,"$6.9
M",Chun Man C( Man Lan House Hong Kong,,0.0,0.0
128,128,"Bel Air Heights 2 Rooms 1 Living Room
Flat H Higher Floor Block 1",Diamond Hill / San Po Kong / Ngau Chi Wan,"$8.98
M",Bel Air Heights Hong Kong,"悅庭軒 Bel Air Heights, 鑽石山 Diamond Hill, 黃大仙區 Wong Tai Sin District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.341606849999998,114.20222032606165
129,129,"Peony Height 2 Rooms 2 Living Rooms
Flat C Higher Floor",Ho Man Tin,"$7.5
M",Peony Height Hong Kong,"碧佳閣 Peony Height, 馬頭圍 Ma Tau Wai, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.326751700000003,114.18814220564516
130,130,"Century Gateway Phase 1 2 Rooms 2 Living Rooms
Flat E Middle Floor Block 1",Tuen Mun,"$9.35
M",Century Gateway Hong Kong,"瓏門 Century Gateway, 屯門中 Tuen Mun Central, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.39580645,113.97407658771132
131,131,"Golden Lion Garden Stage 1 1 Room 1 Living Room
Flat 5 Middle Floor Golden Harvest Court",Shatin,"$4.4
M",Golden Lion Garden Stage Golden Harvest Hong Kong,,0.0,0.0
132,132,"City One Shatin Phase 3 2 Rooms 1 Living Room
Flat C Lower Floor Block 29",Shatin,"$5.9
M",City One Shatin Hong Kong,"沙田第一城 City One Shatin, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38714225,114.20232287269579
133,133,"One Pacific Heights 2 Rooms
Flat B Lower Floor",Sheung Wan / Central,"$11.65
M",One Pacific Heights Hong Kong,"One Pacific Heights, 1, 和風街 Wo Fung Street, 太平山 Tai Ping Shan, 上環 Sheung Wan, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28654775,114.14673374185557
134,134,"Harbour Green 3 Rooms 2 Living Rooms
Flat F Middle Floor Block 5",Olympic,"$12.5
M",Harbour Green Hong Kong,"君滙港 Harbour Green, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3216776,114.15917411998208
135,135,"Monte Vista 3 Rooms 2 Living Rooms
Flat C Middle Floor Block 10",Ma On Shan,"$9.9
M",Monte Vista Hong Kong,"翠擁華庭 Monte Vista, 烏溪沙 Wu Kai Sha, 烏溪沙村 Wu Kai Sha Village, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.4267515,114.2434680107599
136,136,"Tsuen Wan Centre
Flat H Middle Floor Hangchow House(Block 3)",Tsuen Wan,"$4.2
M",Tsuen Wan Centre Hangchow Hong Kong,,0.0,0.0
137,137,"Corinthia By The Sea 2 Rooms 2 Living Rooms
Flat H Lower Floor Block 6",Po Lam / Tseung Kwan O Station,"$10.5
M",Corinthia By The Sea Hong Kong,"帝景灣 Corinthia by the Sea, 將軍澳市中心 Tseung Kwan O Town Centre, 將軍澳 Tseung Kwan O, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.3036532,114.25942014334319
138,138,"Tai Hong Building 2 Rooms 2 Living Rooms
Flat C Lower Floor",Hong Kong West,"$7.38
M",Tai Hong Building Hong Kong,"太康大廈 Tai Hong Building, 堅尼地城 Kennedy Town, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2844008,114.13073369031679
139,139,"Sunshine City Phase 4 3 Rooms
Flat 8 Higher Floor Block K",Ma On Shan,"$9.7
M",Sunshine City Hong Kong,"新港城 Sunshine City, 馬鞍山市中心 Ma On Shan Town Centre, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.42414435,114.23184666573594
140,140,"Parc Regal 3 Rooms 2 Living Rooms
Flat A Lower Floor Blk 1",Ho Man Tin,"$15.5
M",Parc Regal Blk Hong Kong,"賀龍居 Parc Regal, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.315239849999998,114.17647108581487
141,141,"The Pacifica Phase 1
Flat B Higher Floor Block 3",Lai Chi Kok,"$8.2
M",The Pacifica Hong Kong,"宇晴軒 The Pacifica, 長沙灣 Cheung Sha Wan, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.334584,114.14984311228025
142,142,"The Hudson 3 Rooms 2 Living Rooms
Flat A Lower Floor",Hong Kong West,"$15
M",The Hudson Hong Kong,"浚峰 The Hudson, 11, 爹核士街 Davis Street, 堅尼地城 Kennedy Town, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28160945,114.12721928218903
143,143,"Serene Court 3 Rooms
Flat A Lower Floor",North Point / Fortress Hill,"$28.8
M",Serene Hong Kong,"海悅花園 Serene Garden, 青衣市中心 Tsing Yi Town Centre, 青衣 Tsing Yi, 葵青區 Kwai Tsing District, 新界 New Territories, 香港 Hong Kong, 中国",22.35385845,114.10784473688466
144,144,"Prima Villa 2 Rooms 2 Living Rooms
Flat E Higher Floor Block 3",Shatin,"$8.6
M",Prima Villa Hong Kong,"欣廷軒 Prima Villa, 圓洲角 Yuen Chau Kok, 牛皮沙新村 Ngau Pei Sha New Village, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38234655,114.20405077432358
145,145,"Parkland Villas Phase 1 2 Rooms
Flat E Higher Floor Block 4",Tuen Mun,"$6
M",Parkland Villas Hong Kong,"疊茵庭 Parkland Villas, 頌皇台 Chung Wong Toi, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.4102109,113.98162813013275
146,146,"Caribbean Coast Phase 2 2 Rooms 2 Living Rooms
Flat F Middle Floor Block 6",Tung Chung,"$7.3
M",Caribbean Coast Hong Kong,"映灣園 Caribbean Coast, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.29235815,113.94900262786945
147,147,"Eden Manor
Flat H Lower Floor Tower 7",Sheung Shui / Fanling,"$4.75
M",Eden Manor Tower Hong Kong,,0.0,0.0
148,148,"Island Harbourview 2 Rooms 2 Living Rooms
Flat B Middle Floor Block 08",Olympic,"$19.4
M",Island Harbourview Hong Kong,"維港灣 Island Harbourview, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31903845,114.1574054044579
149,149,"Coastal Skyline Le Bleu Deux
Flat D Lower Floor Block 2",Tung Chung,"$12
M",Coastal Skyline Le Bleu Deux Hong Kong,,0.0,0.0
150,150,"Sunshine City Phase 1 2 Rooms
Flat 3 Lower Floor Block B",Ma On Shan,"$6.3
M",Sunshine City Hong Kong,"新港城 Sunshine City, 馬鞍山市中心 Ma On Shan Town Centre, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.42414435,114.23184666573594
151,151,"Jubilee Garden 2 Rooms 1 Living Room
Flat H Higher Floor Block 1",Shatin,"$7.4
M",Jubilee Garden Hong Kong,"銀禧花園 Jubilee Garden, 拔子窩 Pat Tsz Wo, 禾寮坑村 Wo Liu Hang Village, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.39737015,114.20018878014741
152,152,"Serenity Park Phase 1 2 Rooms
Flat C Middle Floor Block 15",Tai Po,"$7
M",Serenity Park Hong Kong,"太湖花園第二期 Serenity Park II, 營盤下 Ying Pun Ha, 大埔頭 Tai Po Tau Village, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.454238150000002,114.15986825272685
153,153,"Grand Palisades 3 Rooms 2 Living Rooms
Flat D Higher Floor Block 09",Tai Po,"$11.6
M",Grand Palisades Hong Kong,"大埔寶馬山 Grand Palisades, 運頭塘 Wan Tau Tong, 大埔 Tai Po, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.441164899999997,114.17309599506875
154,154,"Bon-Point 3 Rooms 1 Living Room
Flat D Lower Floor",Hong Kong West,"$21
M",Bon-Point Hong Kong,"雍慧閣 Bon-Point, 西營盤 Sai Ying Pun, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.284736449999997,114.14302641063317
155,155,"Richland Garden 2 Rooms
Flat B Higher Floor Block 2",Tuen Mun,"$6.4
M",Richland Garden Hong Kong,"啟豐園 Richland Garden, 屯門南 Tuen Mun South, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.37299695,113.9643949156706
156,156,"Island Harbourview 1 Room 2 Living Rooms
Flat A Lower Floor Block 10",Olympic,"$11.28
M",Island Harbourview Hong Kong,"維港灣 Island Harbourview, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31903845,114.1574054044579
157,157,"Sol City
Flat D Middle Floor Tower 2",Yuen Long,"$9.3
M",Sol City Tower Hong Kong,,0.0,0.0
158,158,"Park Royale 2 Rooms
Flat D Lower Floor Block 03",Yuen Long,"$5.5
M",Park Royale Hong Kong,"御豪山莊 Park Royale, 元朗城市農莊 Yuen Long CityFarm, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.442071849999998,114.01724170574634
159,159,"Prime View Garden 2 Rooms
Flat A Lower Floor Block 4",Tuen Mun,"$4.88
M",Prime View Garden Hong Kong,"景峰花園 Prime View Garden, 頌皇台 Chung Wong Toi, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.403081800000002,113.98031314557659
160,160,"Woodlands Court 1 Room 1 Living Room
Flat B Higher Floor",Mid-Levels West,"$8.8
M",Woodlands Hong Kong,"Woodlands, 62, 麼地道 Mody Road, 尖沙咀東 East Tsim Sha Tsui, 尖沙咀 Tsim Sha Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.2966633,114.1762921
161,161,"City One Shatin Phase 4 1 Room
Flat C Middle Floor Block 40",Shatin,"$5.75
M",City One Shatin Hong Kong,"沙田第一城 City One Shatin, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38714225,114.20232287269579
162,162,"Grand Central Phase I 4 Rooms 1 Living Room
Flat A Lower Floor Tower 1",Kwun Tong,"$24.5
M",Grand Central Tower Hong Kong,,0.0,0.0
163,163,"The Sorentino 2 Rooms
Flat H Higher Floor",Cheung Sha Wan / Sham Shui Po,"$7.5
M",The Sorentino Hong Kong,"順景華庭 The Sorentino, 483, 順寧道 Shun Ning Road, 蘇屋 So Uk, 長沙灣 Cheung Sha Wan, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3399461,114.15505933329223
164,164,"Regal Court 3 Rooms 2 Living Rooms
Flat A Lower Floor",Ho Man Tin,"$11.5
M",Regal Hong Kong,"富豪東方酒店 Regal Oriental Hotel, 30-38, 沙浦道 Sa Po Road, 靠背石 Kau Pui Shek, 九龍城 Kowloon City, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3299162,114.1929743411738
165,165,"Lung Fung Garden 2 Rooms 1 Living Room
Flat 4 Middle Floor Block A",Sheung Shui / Fanling,"$5.08
M",Lung Fung Garden Hong Kong,"龍豐花園 Lung Fung Garden, 上水市中心 Sheung Shui Town Centre, 上水 Sheung Shui, 北區 North District, 新界 New Territories, 香港 Hong Kong, 中国",22.50279575,114.12978580232239
